host_id,listing_count,host_rank,cumulative_listing_count,cumulative_listing_share_percentage,cumulative_host_share_percentage
463195123,6,82,1904,61.47885050048434,10.761154855643044
225641992,6,83,1910,61.672586373910235,10.892388451443571
568806401,6,84,1916,61.866322247336136,11.023622047244094
9899270,6,85,1922,62.06005812076203,11.15485564304462
37964493,6,86,1928,62.25379399418792,11.286089238845145
554949756,6,87,1934,62.44752986761382,11.41732283464567
223971227,6,88,1940,62.64126574103972,11.548556430446194
581868519,6,89,1946,62.83500161446561,11.67979002624672
151316863,6,90,1952,63.028737487891505,11.811023622047244
122620134,6,91,1958,63.2224733613174,11.94225721784777
686218657,6,92,1964,63.416209234743306,12.073490813648293
3951127,6,93,1970,63.6099451081692,12.204724409448819
118496059,6,94,1976,63.80368098159509,12.335958005249344
30080617,6,95,1982,63.99741685502099,12.46719160104987
328013026,6,96,1988,64.1911527284469,12.598425196850393
212039019,6,97,1994,64.38488860187277,12.72965879265092
676710654,6,98,2000,64.57862447529867,12.860892388451445
477357070,5,99,2005,64.74007103648692,12.992125984251967
50158481,5,100,2010,64.90151759767517,13.123359580052494
69121685,5,101,2015,65.06296415886341,13.254593175853019
696336606,5,102,2020,65.22441072005167,13.385826771653544
696298612,5,103,2025,65.38585728123991,13.517060367454068
138468223,5,104,2030,65.54730384242816,13.648293963254593
1529439,5,105,2035,65.7087504036164,13.779527559055119
754950767,5,106,2040,65.87019696480465,13.910761154855644
696337316,5,107,2045,66.0316435259929,14.041994750656167
28809566,5,108,2050,66.19309008718113,14.173228346456693
409974776,5,109,2055,66.35453664836939,14.304461942257218
211434941,5,110,2060,66.51598320955763,14.435695538057743
7210103,5,111,2065,66.67742977074589,14.566929133858267
46545593,5,112,2070,66.83887633193413,14.698162729658792
